16,-1,947,790,100,100,1,-1,-1,-1
16,-1,937,790,100,100,1,-1,-1,-1
16,-1,957,790,100,100,1,-1,-1,-1
17,-1,959,812,100,100,1,-1,-1,-1
17,-1,949,812,100,100,1,-1,-1,-1
17,-1,969,812,100,100,1,-1,-1,-1
18,-1,964,838,100,100,1,-1,-1,-1
18,-1,954,838,100,100,1,-1,-1,-1
18,-1,974,838,100,100,1,-1,-1,-1
19,-1,967,865,100,100,1,-1,-1,-1
19,-1,957,865,100,100,1,-1,-1,-1
19,-1,977,865,100,100,1,-1,-1,-1
20,-1,969,891,100,100,1,-1,-1,-1
20,-1,959,891,100,100,1,-1,-1,-1
20,-1,979,891,100,100,1,-1,-1,-1
21,-1,973,917,100,100,1,-1,-1,-1
21,-1,963,917,100,100,1,-1,-1,-1
21,-1,983,917,100,100,1,-1,-1,-1
22,-1,979,943,100,100,1,-1,-1,-1
22,-1,969,943,100,100,1,-1,-1,-1
22,-1,989,943,100,100,1,-1,-1,-1
23,-1,987,968,100,100,1,-1,-1,-1
23,-1,977,968,100,100,1,-1,-1,-1
23,-1,997,968,100,100,1,-1,-1,-1
24,-1,996,993,100,100,1,-1,-1,-1
24,-1,986,993,100,100,1,-1,-1,-1
24,-1,1006,993,100,100,1,-1,-1,-1
25,-1,972,994,100,100,1,-1,-1,-1
25,-1,962,994,100,100,1,-1,-1,-1
25,-1,982,994,100,100,1,-1,-1,-1
26,-1,940,999,100,100,1,-1,-1,-1
26,-1,930,999,100,100,1,-1,-1,-1
26,-1,950,999,100,100,1,-1,-1,-1
27,-1,909,998,100,100,1,-1,-1,-1
27,-1,899,998,100,100,1,-1,-1,-1
27,-1,919,998,100,100,1,-1,-1,-1
28,-1,881,988,100,100,1,-1,-1,-1
28,-1,871,988,100,100,1,-1,-1,-1
28,-1,891,988,100,100,1,-1,-1,-1
29,-1,866,982,100,100,1,-1,-1,-1
29,-1,856,982,100,100,1,-1,-1,-1
29,-1,876,982,100,100,1,-1,-1,-1
30,-1,880,988,100,100,1,-1,-1,-1
30,-1,870,988,100,100,1,-1,-1,-1
30,-1,890,988,100,100,1,-1,-1,-1
31,-1,907,998,100,100,1,-1,-1,-1
31,-1,897,998,100,100,1,-1,-1,-1
31,-1,917,998,100,100,1,-1,-1,-1
32,-1,938,1000,100,100,1,-1,-1,-1
32,-1,928,1000,100,100,1,-1,-1,-1
32,-1,948,1000,100,100,1,-1,-1,-1
33,-1,969,995,100,100,1,-1,-1,-1
33,-1,959,995,100,100,1,-1,-1,-1
33,-1,979,995,100,100,1,-1,-1,-1
34,-1,1000,990,100,100,1,-1,-1,-1
34,-1,990,990,100,100,1,-1,-1,-1
34,-1,1010,990,100,100,1,-1,-1,-1
35,-1,975,993,100,100,1,-1,-1,-1
35,-1,965,993,100,100,1,-1,-1,-1
35,-1,985,993,100,100,1,-1,-1,-1
36,-1,943,999,100,100,1,-1,-1,-1
36,-1,933,999,100,100,1,-1,-1,-1
36,-1,953,999,100,100,1,-1,-1,-1
37,-1,913,998,100,100,1,-1,-1,-1
37,-1,903,998,100,100,1,-1,-1,-1
37,-1,923,998,100,100,1,-1,-1,-1
38,-1,884,989,100,100,1,-1,-1,-1
38,-1,874,989,100,100,1,-1,-1,-1
38,-1,894,989,100,100,1,-1,-1,-1
39,-1,865,980,100,100,1,-1,-1,-1
39,-1,855,980,100,100,1,-1,-1,-1
39,-1,875,980,100,100,1,-1,-1,-1
40,-1,887,965,100,100,1,-1,-1,-1
40,-1,877,965,100,100,1,-1,-1,-1
40,-1,897,965,100,100,1,-1,-1,-1
41,-1,887,941,100,100,1,-1,-1,-1
41,-1,877,941,100,100,1,-1,-1,-1
41,-1,897,941,100,100,1,-1,-1,-1
42,-1,884,917,100,100,1,-1,-1,-1
42,-1,874,917,100,100,1,-1,-1,-1
42,-1,894,917,100,100,1,-1,-1,-1
43,-1,880,893,100,100,1,-1,-1,-1
43,-1,870,893,100,100,1,-1,-1,-1
43,-1,890,893,100,100,1,-1,-1,-1
44,-1,882,870,100,100,1,-1,-1,-1
44,-1,872,870,100,100,1,-1,-1,-1
44,-1,892,870,100,100,1,-1,-1,-1
45,-1,881,846,100,100,1,-1,-1,-1
45,-1,871,846,100,100,1,-1,-1,-1
45,-1,891,846,100,100,1,-1,-1,-1
46,-1,877,822,100,100,1,-1,-1,-1
46,-1,867,822,100,100,1,-1,-1,-1
46,-1,887,822,100,100,1,-1,-1,-1
47,-1,887,800,100,100,1,-1,-1,-1
47,-1,877,800,100,100,1,-1,-1,-1
47,-1,897,800,100,100,1,-1,-1,-1
48,-1,916,792,100,100,1,-1,-1,-1
48,-1,906,792,100,100,1,-1,-1,-1
48,-1,926,792,100,100,1,-1,-1,-1
49,-1,944,783,100,100,1,-1,-1,-1
49,-1,934,783,100,100,1,-1,-1,-1
49,-1,954,783,100,100,1,-1,-1,-1
50,-1,941,768,100,100,1,-1,-1,-1
50,-1,931,768,100,100,1,-1,-1,-1
50,-1,951,768,100,100,1,-1,-1,-1
51,-1,926,746,100,100,1,-1,-1,-1
51,-1,916,746,100,100,1,-1,-1,-1
51,-1,936,746,100,100,1,-1,-1,-1
52,-1,908,725,100,100,1,-1,-1,-1
52,-1,898,725,100,100,1,-1,-1,-1
52,-1,918,725,100,100,1,-1,-1,-1
53,-1,888,707,100,100,1,-1,-1,-1
53,-1,878,707,100,100,1,-1,-1,-1
53,-1,898,707,100,100,1,-1,-1,-1
54,-1,867,690,100,100,1,-1,-1,-1
54,-1,857,690,100,100,1,-1,-1,-1
54,-1,877,690,100,100,1,-1,-1,-1
55,-1,841,677,100,100,1,-1,-1,-1
55,-1,831,677,100,100,1,-1,-1,-1
55,-1,851,677,100,100,1,-1,-1,-1
56,-1,812,664,100,100,1,-1,-1,-1
56,-1,802,664,100,100,1,-1,-1,-1
56,-1,822,664,100,100,1,-1,-1,-1
57,-1,781,654,100,100,1,-1,-1,-1
57,-1,771,654,100,100,1,-1,-1,-1
57,-1,791,654,100,100,1,-1,-1,-1
58,-1,752,640,100,100,1,-1,-1,-1
58,-1,742,640,100,100,1,-1,-1,-1
58,-1,762,640,100,100,1,-1,-1,-1
59,-1,731,619,100,100,1,-1,-1,-1
59,-1,721,619,100,100,1,-1,-1,-1
59,-1,741,619,100,100,1,-1,-1,-1
60,-1,705,603,100,100,1,-1,-1,-1
60,-1,695,603,100,100,1,-1,-1,-1
60,-1,715,603,100,100,1,-1,-1,-1
61,-1,684,585,100,100,1,-1,-1,-1
61,-1,674,585,100,100,1,-1,-1,-1
61,-1,694,585,100,100,1,-1,-1,-1
62,-1,681,571,100,100,1,-1,-1,-1
62,-1,671,571,100,100,1,-1,-1,-1
62,-1,691,571,100,100,1,-1,-1,-1
63,-1,671,558,100,100,1,-1,-1,-1
63,-1,661,558,100,100,1,-1,-1,-1
63,-1,681,558,100,100,1,-1,-1,-1
64,-1,668,534,100,100,1,-1,-1,-1
64,-1,658,534,100,100,1,-1,-1,-1
64,-1,678,534,100,100,1,-1,-1,-1
65,-1,667,510,100,100,1,-1,-1,-1
65,-1,657,510,100,100,1,-1,-1,-1
65,-1,677,510,100,100,1,-1,-1,-1
66,-1,664,486,100,100,1,-1,-1,-1
66,-1,654,486,100,100,1,-1,-1,-1
66,-1,674,486,100,100,1,-1,-1,-1
67,-1,657,462,100,100,1,-1,-1,-1
67,-1,647,462,100,100,1,-1,-1,-1
67,-1,667,462,100,100,1,-1,-1,-1
68,-1,647,440,100,100,1,-1,-1,-1
68,-1,637,440,100,100,1,-1,-1,-1
68,-1,657,440,100,100,1,-1,-1,-1
69,-1,632,416,100,100,1,-1,-1,-1
69,-1,622,416,100,100,1,-1,-1,-1
69,-1,642,416,100,100,1,-1,-1,-1
70,-1,613,394,100,100,1,-1,-1,-1
70,-1,603,394,100,100,1,-1,-1,-1
70,-1,623,394,100,100,1,-1,-1,-1
71,-1,594,373,100,100,1,-1,-1,-1
71,-1,584,373,100,100,1,-1,-1,-1
71,-1,604,373,100,100,1,-1,-1,-1
72,-1,574,351,100,100,1,-1,-1,-1
72,-1,564,351,100,100,1,-1,-1,-1
72,-1,584,351,100,100,1,-1,-1,-1
73,-1,554,330,100,100,1,-1,-1,-1
73,-1,544,330,100,100,1,-1,-1,-1
73,-1,564,330,100,100,1,-1,-1,-1
74,-1,534,309,100,100,1,-1,-1,-1
74,-1,524,309,100,100,1,-1,-1,-1
74,-1,544,309,100,100,1,-1,-1,-1
75,-1,515,288,100,100,1,-1,-1,-1
75,-1,505,288,100,100,1,-1,-1,-1
75,-1,525,288,100,100,1,-1,-1,-1
76,-1,496,267,100,100,1,-1,-1,-1
76,-1,486,267,100,100,1,-1,-1,-1
76,-1,506,267,100,100,1,-1,-1,-1
77,-1,488,247,100,100,1,-1,-1,-1
77,-1,478,247,100,100,1,-1,-1,-1
77,-1,498,247,100,100,1,-1,-1,-1
78,-1,514,235,100,100,1,-1,-1,-1
78,-1,504,235,100,100,1,-1,-1,-1
78,-1,524,235,100,100,1,-1,-1,-1
79,-1,545,230,100,100,1,-1,-1,-1
79,-1,535,230,100,100,1,-1,-1,-1
79,-1,555,230,100,100,1,-1,-1,-1
80,-1,575,233,100,100,1,-1,-1,-1
80,-1,565,233,100,100,1,-1,-1,-1
80,-1,585,233,100,100,1,-1,-1,-1
81,-1,609,235,100,100,1,-1,-1,-1
81,-1,599,235,100,100,1,-1,-1,-1
81,-1,619,235,100,100,1,-1,-1,-1
82,-1,643,233,100,100,1,-1,-1,-1
82,-1,633,233,100,100,1,-1,-1,-1
82,-1,653,233,100,100,1,-1,-1,-1
83,-1,676,231,100,100,1,-1,-1,-1
83,-1,666,231,100,100,1,-1,-1,-1
83,-1,686,231,100,100,1,-1,-1,-1
84,-1,706,233,100,100,1,-1,-1,-1
84,-1,696,233,100,100,1,-1,-1,-1
84,-1,716,233,100,100,1,-1,-1,-1
85,-1,731,222,100,100,1,-1,-1,-1
85,-1,721,222,100,100,1,-1,-1,-1
85,-1,741,222,100,100,1,-1,-1,-1
86,-1,757,210,100,100,1,-1,-1,-1
86,-1,747,210,100,100,1,-1,-1,-1
86,-1,767,210,100,100,1,-1,-1,-1
87,-1,773,191,100,100,1,-1,-1,-1
87,-1,763,191,100,100,1,-1,-1,-1
87,-1,783,191,100,100,1,-1,-1,-1
88,-1,766,199,100,100,1,-1,-1,-1
88,-1,756,199,100,100,1,-1,-1,-1
88,-1,776,199,100,100,1,-1,-1,-1
89,-1,745,215,100,100,1,-1,-1,-1
89,-1,735,215,100,100,1,-1,-1,-1
89,-1,755,215,100,100,1,-1,-1,-1
90,-1,721,228,100,100,1,-1,-1,-1
90,-1,711,228,100,100,1,-1,-1,-1
90,-1,731,228,100,100,1,-1,-1,-1
91,-1,692,230,100,100,1,-1,-1,-1
91,-1,682,230,100,100,1,-1,-1,-1
91,-1,702,230,100,100,1,-1,-1,-1
92,-1,662,232,100,100,1,-1,-1,-1
92,-1,652,232,100,100,1,-1,-1,-1
92,-1,672,232,100,100,1,-1,-1,-1
93,-1,630,233,100,100,1,-1,-1,-1
93,-1,620,233,100,100,1,-1,-1,-1
93,-1,640,233,100,100,1,-1,-1,-1
94,-1,600,235,100,100,1,-1,-1,-1
94,-1,590,235,100,100,1,-1,-1,-1
94,-1,610,235,100,100,1,-1,-1,-1
95,-1,570,233,100,100,1,-1,-1,-1
95,-1,560,233,100,100,1,-1,-1,-1
95,-1,580,233,100,100,1,-1,-1,-1
96,-1,541,231,100,100,1,-1,-1,-1
96,-1,531,231,100,100,1,-1,-1,-1
96,-1,551,231,100,100,1,-1,-1,-1
97,-1,511,236,100,100,1,-1,-1,-1
97,-1,501,236,100,100,1,-1,-1,-1
97,-1,521,236,100,100,1,-1,-1,-1
98,-1,484,247,100,100,1,-1,-1,-1
98,-1,474,247,100,100,1,-1,-1,-1
98,-1,494,247,100,100,1,-1,-1,-1
99,-1,458,258,100,100,1,-1,-1,-1
99,-1,448,258,100,100,1,-1,-1,-1
99,-1,468,258,100,100,1,-1,-1,-1
100,-1,435,274,100,100,1,-1,-1,-1
100,-1,425,274,100,100,1,-1,-1,-1
100,-1,445,274,100,100,1,-1,-1,-1
101,-1,405,281,100,100,1,-1,-1,-1
101,-1,395,281,100,100,1,-1,-1,-1
101,-1,415,281,100,100,1,-1,-1,-1
102,-1,374,280,100,100,1,-1,-1,-1
102,-1,364,280,100,100,1,-1,-1,-1
102,-1,384,280,100,100,1,-1,-1,-1
103,-1,344,287,100,100,1,-1,-1,-1
103,-1,334,287,100,100,1,-1,-1,-1
103,-1,354,287,100,100,1,-1,-1,-1
104,-1,313,295,100,100,1,-1,-1,-1
104,-1,303,295,100,100,1,-1,-1,-1
104,-1,323,295,100,100,1,-1,-1,-1
105,-1,282,302,100,100,1,-1,-1,-1
105,-1,272,302,100,100,1,-1,-1,-1
105,-1,292,302,100,100,1,-1,-1,-1
106,-1,250,310,100,100,1,-1,-1,-1
106,-1,240,310,100,100,1,-1,-1,-1
106,-1,260,310,100,100,1,-1,-1,-1
107,-1,220,312,100,100,1,-1,-1,-1
107,-1,210,312,100,100,1,-1,-1,-1
107,-1,230,312,100,100,1,-1,-1,-1
108,-1,190,308,100,100,1,-1,-1,-1
108,-1,180,308,100,100,1,-1,-1,-1
108,-1,200,308,100,100,1,-1,-1,-1
109,-1,160,303,100,100,1,-1,-1,-1
109,-1,150,303,100,100,1,-1,-1,-1
109,-1,170,303,100,100,1,-1,-1,-1
110,-1,130,298,100,100,1,-1,-1,-1
110,-1,120,298,100,100,1,-1,-1,-1
110,-1,140,298,100,100,1,-1,-1,-1
111,-1,126,276,100,100,1,-1,-1,-1
111,-1,116,276,100,100,1,-1,-1,-1
111,-1,136,276,100,100,1,-1,-1,-1
112,-1,134,271,100,100,1,-1,-1,-1
112,-1,124,271,100,100,1,-1,-1,-1
112,-1,144,271,100,100,1,-1,-1,-1
113,-1,130,247,100,100,1,-1,-1,-1
113,-1,120,247,100,100,1,-1,-1,-1
113,-1,140,247,100,100,1,-1,-1,-1
114,-1,126,223,100,100,1,-1,-1,-1
114,-1,116,223,100,100,1,-1,-1,-1
114,-1,136,223,100,100,1,-1,-1,-1
115,-1,125,199,100,100,1,-1,-1,-1
115,-1,115,199,100,100,1,-1,-1,-1
115,-1,135,199,100,100,1,-1,-1,-1
116,-1,124,175,100,100,1,-1,-1,-1
116,-1,114,175,100,100,1,-1,-1,-1
116,-1,134,175,100,100,1,-1,-1,-1
117,-1,137,156,100,100,1,-1,-1,-1
117,-1,127,156,100,100,1,-1,-1,-1
117,-1,147,156,100,100,1,-1,-1,-1
118,-1,166,148,100,100,1,-1,-1,-1
118,-1,156,148,100,100,1,-1,-1,-1
118,-1,176,148,100,100,1,-1,-1,-1
119,-1,194,137,100,100,1,-1,-1,-1
119,-1,184,137,100,100,1,-1,-1,-1
119,-1,204,137,100,100,1,-1,-1,-1
120,-1,223,130,100,100,1,-1,-1,-1
120,-1,213,130,100,100,1,-1,-1,-1
120,-1,233,130,100,100,1,-1,-1,-1
121,-1,256,128,100,100,1,-1,-1,-1
121,-1,246,128,100,100,1,-1,-1,-1
121,-1,266,128,100,100,1,-1,-1,-1
122,-1,249,126,100,100,1,-1,-1,-1
122,-1,239,126,100,100,1,-1,-1,-1
122,-1,259,126,100,100,1,-1,-1,-1
123,-1,219,130,100,100,1,-1,-1,-1
123,-1,209,130,100,100,1,-1,-1,-1
123,-1,229,130,100,100,1,-1,-1,-1
124,-1,190,137,100,100,1,-1,-1,-1
124,-1,180,137,100,100,1,-1,-1,-1
124,-1,200,137,100,100,1,-1,-1,-1
125,-1,161,149,100,100,1,-1,-1,-1
125,-1,151,149,100,100,1,-1,-1,-1
125,-1,171,149,100,100,1,-1,-1,-1
126,-1,130,152,100,100,1,-1,-1,-1
126,-1,120,152,100,100,1,-1,-1,-1
126,-1,140,152,100,100,1,-1,-1,-1
127,-1,113,139,100,100,1,-1,-1,-1
127,-1,103,139,100,100,1,-1,-1,-1
127,-1,123,139,100,100,1,-1,-1,-1
128,-1,122,161,100,100,1,-1,-1,-1
128,-1,112,161,100,100,1,-1,-1,-1
128,-1,132,161,100,100,1,-1,-1,-1
129,-1,123,187,100,100,1,-1,-1,-1
129,-1,113,187,100,100,1,-1,-1,-1
129,-1,133,187,100,100,1,-1,-1,-1
130,-1,124,214,100,100,1,-1,-1,-1
130,-1,114,214,100,100,1,-1,-1,-1
130,-1,134,214,100,100,1,-1,-1,-1
131,-1,127,240,100,100,1,-1,-1,-1
131,-1,117,240,100,100,1,-1,-1,-1
131,-1,137,240,100,100,1,-1,-1,-1
132,-1,132,266,100,100,1,-1,-1,-1
132,-1,122,266,100,100,1,-1,-1,-1
132,-1,142,266,100,100,1,-1,-1,-1
133,-1,134,293,100,100,1,-1,-1,-1
133,-1,124,293,100,100,1,-1,-1,-1
133,-1,144,293,100,100,1,-1,-1,-1
134,-1,130,319,100,100,1,-1,-1,-1
134,-1,120,319,100,100,1,-1,-1,-1
134,-1,140,319,100,100,1,-1,-1,-1
135,-1,121,342,100,100,1,-1,-1,-1
135,-1,111,342,100,100,1,-1,-1,-1
135,-1,131,342,100,100,1,-1,-1,-1
136,-1,107,363,100,100,1,-1,-1,-1
136,-1,97,363,100,100,1,-1,-1,-1
136,-1,117,363,100,100,1,-1,-1,-1
137,-1,101,371,100,100,1,-1,-1,-1
137,-1,91,371,100,100,1,-1,-1,-1
137,-1,111,371,100,100,1,-1,-1,-1
138,-1,119,354,100,100,1,-1,-1,-1
138,-1,109,354,100,100,1,-1,-1,-1
138,-1,129,354,100,100,1,-1,-1,-1
139,-1,128,331,100,100,1,-1,-1,-1
139,-1,118,331,100,100,1,-1,-1,-1
139,-1,138,331,100,100,1,-1,-1,-1
140,-1,134,308,100,100,1,-1,-1,-1
140,-1,124,308,100,100,1,-1,-1,-1
140,-1,144,308,100,100,1,-1,-1,-1
141,-1,135,284,100,100,1,-1,-1,-1
141,-1,125,284,100,100,1,-1,-1,-1
141,-1,145,284,100,100,1,-1,-1,-1
142,-1,150,267,100,100,1,-1,-1,-1
142,-1,140,267,100,100,1,-1,-1,-1
142,-1,160,267,100,100,1,-1,-1,-1
143,-1,181,262,100,100,1,-1,-1,-1
143,-1,171,262,100,100,1,-1,-1,-1
143,-1,191,262,100,100,1,-1,-1,-1
144,-1,211,261,100,100,1,-1,-1,-1
144,-1,201,261,100,100,1,-1,-1,-1
144,-1,221,261,100,100,1,-1,-1,-1
145,-1,242,260,100,100,1,-1,-1,-1
145,-1,232,260,100,100,1,-1,-1,-1
145,-1,252,260,100,100,1,-1,-1,-1
146,-1,244,259,100,100,1,-1,-1,-1
146,-1,234,259,100,100,1,-1,-1,-1
146,-1,254,259,100,100,1,-1,-1,-1
147,-1,213,261,100,100,1,-1,-1,-1
147,-1,203,261,100,100,1,-1,-1,-1
147,-1,223,261,100,100,1,-1,-1,-1
148,-1,184,261,100,100,1,-1,-1,-1
148,-1,174,261,100,100,1,-1,-1,-1
148,-1,194,261,100,100,1,-1,-1,-1
149,-1,154,266,100,100,1,-1,-1,-1
149,-1,144,266,100,100,1,-1,-1,-1
149,-1,164,266,100,100,1,-1,-1,-1
150,-1,134,270,100,100,1,-1,-1,-1
150,-1,124,270,100,100,1,-1,-1,-1
150,-1,144,270,100,100,1,-1,-1,-1
151,-1,129,245,100,100,1,-1,-1,-1
151,-1,119,245,100,100,1,-1,-1,-1
151,-1,139,245,100,100,1,-1,-1,-1
152,-1,126,219,100,100,1,-1,-1,-1
152,-1,116,219,100,100,1,-1,-1,-1
152,-1,136,219,100,100,1,-1,-1,-1
153,-1,124,193,100,100,1,-1,-1,-1
153,-1,114,193,100,100,1,-1,-1,-1
153,-1,134,193,100,100,1,-1,-1,-1
154,-1,123,168,100,100,1,-1,-1,-1
154,-1,113,168,100,100,1,-1,-1,-1
154,-1,133,168,100,100,1,-1,-1,-1
155,-1,120,143,100,100,1,-1,-1,-1
155,-1,110,143,100,100,1,-1,-1,-1
155,-1,130,143,100,100,1,-1,-1,-1
156,-1,112,118,100,100,1,-1,-1,-1
156,-1,102,118,100,100,1,-1,-1,-1
156,-1,122,118,100,100,1,-1,-1,-1
157,-1,102,95,100,100,1,-1,-1,-1
157,-1,92,95,100,100,1,-1,-1,-1
157,-1,112,95,100,100,1,-1,-1,-1
158,-1,87,73,100,100,1,-1,-1,-1
158,-1,77,73,100,100,1,-1,-1,-1
158,-1,97,73,100,100,1,-1,-1,-1
159,-1,69,53,100,100,1,-1,-1,-1
159,-1,59,53,100,100,1,-1,-1,-1
159,-1,79,53,100,100,1,-1,-1,-1
160,-1,48,34,100,100,1,-1,-1,-1
160,-1,38,34,100,100,1,-1,-1,-1
160,-1,58,34,100,100,1,-1,-1,-1
161,-1,35,13,100,100,1,-1,-1,-1
161,-1,25,13,100,100,1,-1,-1,-1
161,-1,45,13,100,100,1,-1,-1,-1
162,-1,26,4,100,100,1,-1,-1,-1
162,-1,16,4,100,100,1,-1,-1,-1
162,-1,36,4,100,100,1,-1,-1,-1
163,-1,0,16,100,100,1,-1,-1,-1
163,-1,-10,16,100,100,1,-1,-1,-1
163,-1,10,16,100,100,1,-1,-1,-1
164,-1,15,9,100,100,1,-1,-1,-1
164,-1,5,9,100,100,1,-1,-1,-1
164,-1,25,9,100,100,1,-1,-1,-1
165,-1,34,13,100,100,1,-1,-1,-1
165,-1,24,13,100,100,1,-1,-1,-1
165,-1,44,13,100,100,1,-1,-1,-1
166,-1,47,35,100,100,1,-1,-1,-1
166,-1,37,35,100,100,1,-1,-1,-1
166,-1,57,35,100,100,1,-1,-1,-1
167,-1,69,54,100,100,1,-1,-1,-1
167,-1,59,54,100,100,1,-1,-1,-1
167,-1,79,54,100,100,1,-1,-1,-1
168,-1,87,74,100,100,1,-1,-1,-1
168,-1,77,74,100,100,1,-1,-1,-1
168,-1,97,74,100,100,1,-1,-1,-1
169,-1,101,95,100,100,1,-1,-1,-1
169,-1,91,95,100,100,1,-1,-1,-1
169,-1,111,95,100,100,1,-1,-1,-1
170,-1,111,118,100,100,1,-1,-1,-1
170,-1,101,118,100,100,1,-1,-1,-1
170,-1,121,118,100,100,1,-1,-1,-1
171,-1,111,143,100,100,1,-1,-1,-1
171,-1,101,143,100,100,1,-1,-1,-1
171,-1,121,143,100,100,1,-1,-1,-1
172,-1,134,155,100,100,1,-1,-1,-1
172,-1,124,155,100,100,1,-1,-1,-1
172,-1,144,155,100,100,1,-1,-1,-1
173,-1,164,148,100,100,1,-1,-1,-1
173,-1,154,148,100,100,1,-1,-1,-1
173,-1,174,148,100,100,1,-1,-1,-1
174,-1,191,137,100,100,1,-1,-1,-1
174,-1,181,137,100,100,1,-1,-1,-1
174,-1,201,137,100,100,1,-1,-1,-1
175,-1,221,130,100,100,1,-1,-1,-1
175,-1,211,130,100,100,1,-1,-1,-1
175,-1,231,130,100,100,1,-1,-1,-1
176,-1,251,128,100,100,1,-1,-1,-1
176,-1,241,128,100,100,1,-1,-1,-1
176,-1,261,128,100,100,1,-1,-1,-1
177,-1,252,123,100,100,1,-1,-1,-1
177,-1,242,123,100,100,1,-1,-1,-1
177,-1,262,123,100,100,1,-1,-1,-1
178,-1,222,129,100,100,1,-1,-1,-1
178,-1,212,129,100,100,1,-1,-1,-1
178,-1,232,129,100,100,1,-1,-1,-1
179,-1,191,137,100,100,1,-1,-1,-1
179,-1,181,137,100,100,1,-1,-1,-1
179,-1,201,137,100,100,1,-1,-1,-1
180,-1,162,148,100,100,1,-1,-1,-1
180,-1,152,148,100,100,1,-1,-1,-1
180,-1,172,148,100,100,1,-1,-1,-1
181,-1,133,154,100,100,1,-1,-1,-1
181,-1,123,154,100,100,1,-1,-1,-1
181,-1,143,154,100,100,1,-1,-1,-1
182,-1,118,134,100,100,1,-1,-1,-1
182,-1,108,134,100,100,1,-1,-1,-1
182,-1,128,134,100,100,1,-1,-1,-1
183,-1,110,111,100,100,1,-1,-1,-1
183,-1,100,111,100,100,1,-1,-1,-1
183,-1,120,111,100,100,1,-1,-1,-1
184,-1,98,89,100,100,1,-1,-1,-1
184,-1,88,89,100,100,1,-1,-1,-1
184,-1,108,89,100,100,1,-1,-1,-1
185,-1,83,68,100,100,1,-1,-1,-1
185,-1,73,68,100,100,1,-1,-1,-1
185,-1,93,68,100,100,1,-1,-1,-1
186,-1,64,48,100,100,1,-1,-1,-1
186,-1,54,48,100,100,1,-1,-1,-1
186,-1,74,48,100,100,1,-1,-1,-1
187,-1,44,30,100,100,1,-1,-1,-1
187,-1,34,30,100,100,1,-1,-1,-1
187,-1,54,30,100,100,1,-1,-1,-1
188,-1,35,7,100,100,1,-1,-1,-1
188,-1,25,7,100,100,1,-1,-1,-1
188,-1,45,7,100,100,1,-1,-1,-1
189,-1,32,0,100,100,1,-1,-1,-1
189,-1,22,0,100,100,1,-1,-1,-1
189,-1,42,0,100,100,1,-1,-1,-1
190,-1,39,24,100,100,1,-1,-1,-1
190,-1,29,24,100,100,1,-1,-1,-1
190,-1,49,24,100,100,1,-1,-1,-1
191,-1,59,45,100,100,1,-1,-1,-1
191,-1,49,45,100,100,1,-1,-1,-1
191,-1,69,45,100,100,1,-1,-1,-1
192,-1,80,65,100,100,1,-1,-1,-1
192,-1,70,65,100,100,1,-1,-1,-1
192,-1,90,65,100,100,1,-1,-1,-1
193,-1,96,87,100,100,1,-1,-1,-1
193,-1,86,87,100,100,1,-1,-1,-1
193,-1,106,87,100,100,1,-1,-1,-1
194,-1,109,111,100,100,1,-1,-1,-1
